OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10897,HUNGO,3,2/19/1998 12:00:00 AM,3/19/1998 12:00:00 AM,2/25/1998 12:00:00 AM,2,"$603,540.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10898,OCEAN,4,2/20/1998 12:00:00 AM,3/20/1998 12:00:00 AM,3/6/1998 12:00:00 AM,2,"$1,270.00",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10899,LILAS,5,2/20/1998 12:00:00 AM,3/20/1998 12:00:00 AM,2/26/1998 12:00:00 AM,3,"$1,210.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,1,2/20/1998 12:00:00 AM,3/20/1998 12:00:00 AM,3/4/1998 12:00:00 AM,2,"$1,660.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10901,HILAA,4,2/23/1998 12:00:00 AM,3/23/1998 12:00:00 AM,2/26/1998 12:00:00 AM,1,"$62,090.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10902,FOLKO,1,2/23/1998 12:00:00 AM,3/23/1998 12:00:00 AM,3/3/1998 12:00:00 AM,1,"$44,150.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10903,HANAR,3,2/24/1998 12:00:00 AM,3/24/1998 12:00:00 AM,3/4/1998 12:00:00 AM,3,"$36,710.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10904,WHITC,3,2/24/1998 12:00:00 AM,3/24/1998 12:00:00 AM,2/27/1998 12:00:00 AM,3,"$162,950.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,WELLI,9,2/24/1998 12:00:00 AM,3/24/1998 12:00:00 AM,3/6/1998 12:00:00 AM,2,"$13,720.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10906,WOLZA,4,2/25/1998 12:00:00 AM,3/11/1998 12:00:00 AM,3/3/1998 12:00:00 AM,3,"$26,290.00",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10907,SPECD,6,2/25/1998 12:00:00 AM,3/25/1998 12:00:00 AM,2/27/1998 12:00:00 AM,3,"$9,190.00",Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10908,REGGC,4,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/6/1998 12:00:00 AM,2,"$32,960.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10909,SANTG,1,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/10/1998 12:00:00 AM,2,"$53,050.00",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10910,WILMK,1,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/4/1998 12:00:00 AM,3,"$38,110.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10911,GODOS,3,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/5/1998 12:00:00 AM,1,"$38,190.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10912,HUNGO,2,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/18/1998 12:00:00 AM,2,"$580,910.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,QUEEN,4,2/26/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/4/1998 12:00:00 AM,1,"$33,050.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,6,2/27/1998 12:00:00 AM,3/27/1998 12:00:00 AM,3/2/1998 12:00:00 AM,1,"$21,190.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,2/27/1998 12:00:00 AM,3/27/1998 12:00:00 AM,3/2/1998 12:00:00 AM,2,"$3,510.00",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10916,RANCH,1,2/27/1998 12:00:00 AM,3/27/1998 12:00:00 AM,3/9/1998 12:00:00 AM,2,"$63,770.00",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10917,ROMEY,4,3/2/1998 12:00:00 AM,3/30/1998 12:00:00 AM,3/11/1998 12:00:00 AM,2,"$8,290.00",Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
10918,BOTTM,3,3/2/1998 12:00:00 AM,3/30/1998 12:00:00 AM,3/11/1998 12:00:00 AM,3,"$48,830.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,3/2/1998 12:00:00 AM,3/30/1998 12:00:00 AM,3/4/1998 12:00:00 AM,2,"$19,800.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,3/3/1998 12:00:00 AM,3/31/1998 12:00:00 AM,3/9/1998 12:00:00 AM,2,"$29,610.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,3/3/1998 12:00:00 AM,4/14/1998 12:00:00 AM,3/9/1998 12:00:00 AM,1,"$176,480.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10922,HANAR,5,3/3/1998 12:00:00 AM,3/31/1998 12:00:00 AM,3/5/1998 12:00:00 AM,3,"$62,740.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,3/3/1998 12:00:00 AM,4/14/1998 12:00:00 AM,3/13/1998 12:00:00 AM,3,"$68,260.00","La maison d'Asie",1 rue Alsace-Lorraine,Toulouse,,31000,France
10924,BERGS,3,3/4/1998 12:00:00 AM,4/1/1998 12:00:00 AM,4/8/1998 12:00:00 AM,2,"$151,520.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10925,HANAR,3,3/4/1998 12:00:00 AM,4/1/1998 12:00:00 AM,3/13/1998 12:00:00 AM,1,"$2,270.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,4,3/4/1998 12:00:00 AM,4/1/1998 12:00:00 AM,3/11/1998 12:00:00 AM,3,"$39,920.00",Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10927,LACOR,4,3/5/1998 12:00:00 AM,4/2/1998 12:00:00 AM,4/8/1998 12:00:00 AM,1,"$19,790.00","La corne d'abondance","67, avenue de l'Europe",Versailles,,78000,France
10928,GALED,1,3/5/1998 12:00:00 AM,4/2/1998 12:00:00 AM,3/18/1998 12:00:00 AM,1,"$1,360.00",Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10929,FRANK,6,3/5/1998 12:00:00 AM,4/2/1998 12:00:00 AM,3/12/1998 12:00:00 AM,1,"$33,930.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10930,SUPRD,4,3/6/1998 12:00:00 AM,4/17/1998 12:00:00 AM,3/18/1998 12:00:00 AM,3,"$15,550.00",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10931,RICSU,4,3/6/1998 12:00:00 AM,3/20/1998 12:00:00 AM,3/19/1998 12:00:00 AM,2,"$13,600.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10932,BONAP,8,3/6/1998 12:00:00 AM,4/3/1998 12:00:00 AM,3/24/1998 12:00:00 AM,1,"$134,640.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10933,ISLAT,6,3/6/1998 12:00:00 AM,4/3/1998 12:00:00 AM,3/16/1998 12:00:00 AM,3,"$54,150.00",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,3/9/1998 12:00:00 AM,4/6/1998 12:00:00 AM,3/12/1998 12:00:00 AM,3,"$32,010.00",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10935,WELLI,4,3/9/1998 12:00:00 AM,4/6/1998 12:00:00 AM,3/18/1998 12:00:00 AM,3,"$47,590.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10936,GREAL,3,3/9/1998 12:00:00 AM,4/6/1998 12:00:00 AM,3/18/1998 12:00:00 AM,2,"$33,680.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,7,3/10/1998 12:00:00 AM,3/24/1998 12:00:00 AM,3/13/1998 12:00:00 AM,3,"$31,510.00",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,QUICK,3,3/10/1998 12:00:00 AM,4/7/1998 12:00:00 AM,3/16/1998 12:00:00 AM,2,"$31,890.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10939,MAGAA,2,3/10/1998 12:00:00 AM,4/7/1998 12:00:00 AM,3/13/1998 12:00:00 AM,2,"$76,330.00",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10940,BONAP,8,3/11/1998 12:00:00 AM,4/8/1998 12:00:00 AM,3/23/1998 12:00:00 AM,3,"$19,770.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10941,SAVEA,7,3/11/1998 12:00:00 AM,4/8/1998 12:00:00 AM,3/20/1998 12:00:00 AM,2,"$400,810.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,REGGC,9,3/11/1998 12:00:00 AM,4/8/1998 12:00:00 AM,3/18/1998 12:00:00 AM,3,"$17,950.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10943,BSBEV,4,3/11/1998 12:00:00 AM,4/8/1998 12:00:00 AM,3/19/1998 12:00:00 AM,2,"$2,170.00","B's Beverages",Fauntleroy Circus,London,,EC2 5NT,UK
10944,BOTTM,6,3/12/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3/13/1998 12:00:00 AM,3,"$52,920.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,3/12/1998 12:00:00 AM,4/9/1998 12:00:00 AM,3/18/1998 12:00:00 AM,1,"$10,220.00",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10946,VAFFE,1,3/12/1998 12:00:00 AM,4/9/1998 12:00:00 AM,3/19/1998 12:00:00 AM,2,"$27,200.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10947,BSBEV,3,3/13/1998 12:00:00 AM,4/10/1998 12:00:00 AM,3/16/1998 12:00:00 AM,2,"$3,260.00","B's Beverages",Fauntleroy Circus,London,,EC2 5NT,UK
10948,GODOS,3,3/13/1998 12:00:00 AM,4/10/1998 12:00:00 AM,3/19/1998 12:00:00 AM,3,"$23,390.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10949,BOTTM,2,3/13/1998 12:00:00 AM,4/10/1998 12:00:00 AM,3/17/1998 12:00:00 AM,3,"$74,440.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,3/16/1998 12:00:00 AM,4/13/1998 12:00:00 AM,3/23/1998 12:00:00 AM,2,"$2,500.00",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10951,RICSU,9,3/16/1998 12:00:00 AM,4/27/1998 12:00:00 AM,4/7/1998 12:00:00 AM,2,"$30,850.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,ALFKI,1,3/16/1998 12:00:00 AM,4/27/1998 12:00:00 AM,3/24/1998 12:00:00 AM,1,"$40,420.00","Alfred's Futterkiste",Obere Str. 57,Berlin,,12209,Germany
10953,AROUT,9,3/16/1998 12:00:00 AM,3/30/1998 12:00:00 AM,3/25/1998 12:00:00 AM,2,"$23,720.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,3/17/1998 12:00:00 AM,4/28/1998 12:00:00 AM,3/20/1998 12:00:00 AM,1,"$27,910.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,3/17/1998 12:00:00 AM,4/14/1998 12:00:00 AM,3/20/1998 12:00:00 AM,2,"$3,260.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10956,BLAUS,6,3/17/1998 12:00:00 AM,4/28/1998 12:00:00 AM,3/20/1998 12:00:00 AM,2,"$44,650.00",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10957,HILAA,8,3/18/1998 12:00:00 AM,4/15/1998 12:00:00 AM,3/27/1998 12:00:00 AM,3,"$105,360.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,OCEAN,7,3/18/1998 12:00:00 AM,4/15/1998 12:00:00 AM,3/27/1998 12:00:00 AM,2,"$49,560.00",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10959,GOURL,6,3/18/1998 12:00:00 AM,4/29/1998 12:00:00 AM,3/23/1998 12:00:00 AM,2,"$4,980.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,HILAA,3,3/19/1998 12:00:00 AM,4/2/1998 12:00:00 AM,4/8/1998 12:00:00 AM,1,"$2,080.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10961,QUEEN,8,3/19/1998 12:00:00 AM,4/16/1998 12:00:00 AM,3/30/1998 12:00:00 AM,1,"$104,470.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,3/19/1998 12:00:00 AM,4/16/1998 12:00:00 AM,3/23/1998 12:00:00 AM,2,"$275,790.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10963,FURIB,9,3/19/1998 12:00:00 AM,4/16/1998 12:00:00 AM,3/26/1998 12:00:00 AM,3,"$2,700.00",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10964,SPECD,3,3/20/1998 12:00:00 AM,4/17/1998 12:00:00 AM,3/24/1998 12:00:00 AM,2,"$87,380.00",Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10965,OLDWO,6,3/20/1998 12:00:00 AM,4/17/1998 12:00:00 AM,3/30/1998 12:00:00 AM,3,"$144,380.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,3/20/1998 12:00:00 AM,4/17/1998 12:00:00 AM,4/8/1998 12:00:00 AM,1,"$27,190.00",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,TOMSP,2,3/23/1998 12:00:00 AM,4/20/1998 12:00:00 AM,4/2/1998 12:00:00 AM,2,"$62,220.00",Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10968,ERNSH,1,3/23/1998 12:00:00 AM,4/20/1998 12:00:00 AM,4/1/1998 12:00:00 AM,3,"$74,600.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10969,COMMI,1,3/23/1998 12:00:00 AM,4/20/1998 12:00:00 AM,3/30/1998 12:00:00 AM,2,"$0,210.00",Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,3/24/1998 12:00:00 AM,4/7/1998 12:00:00 AM,4/24/1998 12:00:00 AM,1,"$16,160.00",Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10971,FRANR,2,3/24/1998 12:00:00 AM,4/21/1998 12:00:00 AM,4/2/1998 12:00:00 AM,2,"$121,820.00",France restauration,"54, rue Royale",Nantes,,44000,France
10972,LACOR,4,3/24/1998 12:00:00 AM,4/21/1998 12:00:00 AM,3/26/1998 12:00:00 AM,2,"$0,020.00","La corne d'abondance","67, avenue de l'Europe",Versailles,,78000,France
10973,LACOR,6,3/24/1998 12:00:00 AM,4/21/1998 12:00:00 AM,3/27/1998 12:00:00 AM,2,"$15,170.00","La corne d'abondance","67, avenue de l'Europe",Versailles,,78000,France
10974,SPLIR,3,3/25/1998 12:00:00 AM,4/8/1998 12:00:00 AM,4/3/1998 12:00:00 AM,3,"$12,960.00",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,1,3/25/1998 12:00:00 AM,4/22/1998 12:00:00 AM,3/27/1998 12:00:00 AM,3,"$32,270.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,3/25/1998 12:00:00 AM,5/6/1998 12:00:00 AM,4/3/1998 12:00:00 AM,1,"$37,970.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,FOLKO,8,3/26/1998 12:00:00 AM,4/23/1998 12:00:00 AM,4/10/1998 12:00:00 AM,3,"$208,500.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10978,MAISD,9,3/26/1998 12:00:00 AM,4/23/1998 12:00:00 AM,4/23/1998 12:00:00 AM,2,"$32,820.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,ERNSH,8,3/26/1998 12:00:00 AM,4/23/1998 12:00:00 AM,3/31/1998 12:00:00 AM,2,"$353,070.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10980,FOLKO,4,3/27/1998 12:00:00 AM,5/8/1998 12:00:00 AM,4/17/1998 12:00:00 AM,1,"$1,260.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10981,HANAR,1,3/27/1998 12:00:00 AM,4/24/1998 12:00:00 AM,4/2/1998 12:00:00 AM,2,"$193,370.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,3/27/1998 12:00:00 AM,4/24/1998 12:00:00 AM,4/8/1998 12:00:00 AM,1,"$14,010.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,3/27/1998 12:00:00 AM,4/24/1998 12:00:00 AM,4/6/1998 12:00:00 AM,2,"$657,540.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,1,3/30/1998 12:00:00 AM,4/27/1998 12:00:00 AM,4/3/1998 12:00:00 AM,3,"$211,220.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,HUNGO,2,3/30/1998 12:00:00 AM,4/27/1998 12:00:00 AM,4/2/1998 12:00:00 AM,1,"$91,510.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,OCEAN,8,3/30/1998 12:00:00 AM,4/27/1998 12:00:00 AM,4/21/1998 12:00:00 AM,2,"$217,860.00",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10987,EASTC,8,3/31/1998 12:00:00 AM,4/28/1998 12:00:00 AM,4/6/1998 12:00:00 AM,1,"$185,480.00",Eastern Connection,35 King George,London,,WX3 6FW,UK
10988,RATTC,3,3/31/1998 12:00:00 AM,4/28/1998 12:00:00 AM,4/10/1998 12:00:00 AM,2,"$61,140.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,2,3/31/1998 12:00:00 AM,4/28/1998 12:00:00 AM,4/2/1998 12:00:00 AM,1,"$34,760.00",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,4/1/1998 12:00:00 AM,5/13/1998 12:00:00 AM,4/7/1998 12:00:00 AM,3,"$117,610.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10991,QUICK,1,4/1/1998 12:00:00 AM,4/29/1998 12:00:00 AM,4/7/1998 12:00:00 AM,1,"$38,510.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10992,THEBI,1,4/1/1998 12:00:00 AM,4/29/1998 12:00:00 AM,4/3/1998 12:00:00 AM,3,"$4,270.00",The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,FOLKO,7,4/1/1998 12:00:00 AM,4/29/1998 12:00:00 AM,4/10/1998 12:00:00 AM,3,"$8,810.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10994,VAFFE,2,4/2/1998 12:00:00 AM,4/16/1998 12:00:00 AM,4/9/1998 12:00:00 AM,3,"$65,530.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10995,PERIC,1,4/2/1998 12:00:00 AM,4/30/1998 12:00:00 AM,4/6/1998 12:00:00 AM,3,"$46,000.00",Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
10996,QUICK,4,4/2/1998 12:00:00 AM,4/30/1998 12:00:00 AM,4/10/1998 12:00:00 AM,2,"$1,120.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10997,LILAS,8,4/3/1998 12:00:00 AM,5/15/1998 12:00:00 AM,4/13/1998 12:00:00 AM,2,"$73,910.00",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,4/3/1998 12:00:00 AM,4/17/1998 12:00:00 AM,4/17/1998 12:00:00 AM,2,"$20,310.00",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10999,OTTIK,6,4/3/1998 12:00:00 AM,5/1/1998 12:00:00 AM,4/10/1998 12:00:00 AM,2,"$96,350.00",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11000,RATTC,2,4/6/1998 12:00:00 AM,5/4/1998 12:00:00 AM,4/14/1998 12:00:00 AM,3,"$55,120.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,FOLKO,2,4/6/1998 12:00:00 AM,5/4/1998 12:00:00 AM,4/14/1998 12:00:00 AM,2,"$197,300.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11002,SAVEA,4,4/6/1998 12:00:00 AM,5/4/1998 12:00:00 AM,4/16/1998 12:00:00 AM,1,"$141,160.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,THECR,3,4/6/1998 12:00:00 AM,5/4/1998 12:00:00 AM,4/8/1998 12:00:00 AM,3,"$14,910.00",The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,MAISD,3,4/7/1998 12:00:00 AM,5/5/1998 12:00:00 AM,4/20/1998 12:00:00 AM,1,"$44,840.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
11005,WILMK,2,4/7/1998 12:00:00 AM,5/5/1998 12:00:00 AM,4/10/1998 12:00:00 AM,1,"$0,750.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
11006,GREAL,3,4/7/1998 12:00:00 AM,5/5/1998 12:00:00 AM,4/15/1998 12:00:00 AM,2,"$25,190.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,PRINI,8,4/8/1998 12:00:00 AM,5/6/1998 12:00:00 AM,4/13/1998 12:00:00 AM,2,"$202,240.00",Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,ERNSH,7,4/8/1998 12:00:00 AM,5/6/1998 12:00:00 AM,,3,"$79,460.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11009,GODOS,2,4/8/1998 12:00:00 AM,5/6/1998 12:00:00 AM,4/10/1998 12:00:00 AM,1,"$59,110.00",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11010,REGGC,2,4/9/1998 12:00:00 AM,5/7/1998 12:00:00 AM,4/21/1998 12:00:00 AM,2,"$28,710.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11011,ALFKI,3,4/9/1998 12:00:00 AM,5/7/1998 12:00:00 AM,4/13/1998 12:00:00 AM,1,"$1,210.00","Alfred's Futterkiste",Obere Str. 57,Berlin,,12209,Germany
11012,FRANK,1,4/9/1998 12:00:00 AM,4/23/1998 12:00:00 AM,4/17/1998 12:00:00 AM,3,"$242,950.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
11013,ROMEY,2,4/9/1998 12:00:00 AM,5/7/1998 12:00:00 AM,4/10/1998 12:00:00 AM,1,"$32,990.00",Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
11014,LINOD,2,4/10/1998 12:00:00 AM,5/8/1998 12:00:00 AM,4/15/1998 12:00:00 AM,3,"$23,600.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,4/10/1998 12:00:00 AM,4/24/1998 12:00:00 AM,4/20/1998 12:00:00 AM,2,"$4,620.00",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
11016,AROUT,9,4/10/1998 12:00:00 AM,5/8/1998 12:00:00 AM,4/13/1998 12:00:00 AM,2,"$33,800.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,9,4/13/1998 12:00:00 AM,5/11/1998 12:00:00 AM,4/20/1998 12:00:00 AM,2,"$754,260.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11018,LONEP,4,4/13/1998 12:00:00 AM,5/11/1998 12:00:00 AM,4/16/1998 12:00:00 AM,2,"$11,650.00",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,6,4/13/1998 12:00:00 AM,5/11/1998 12:00:00 AM,,3,"$3,170.00",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,OTTIK,2,4/14/1998 12:00:00 AM,5/12/1998 12:00:00 AM,4/16/1998 12:00:00 AM,2,"$43,300.00",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11021,QUICK,3,4/14/1998 12:00:00 AM,5/12/1998 12:00:00 AM,4/21/1998 12:00:00 AM,1,"$297,180.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
11022,HANAR,9,4/14/1998 12:00:00 AM,5/12/1998 12:00:00 AM,5/4/1998 12:00:00 AM,2,"$6,270.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,4/14/1998 12:00:00 AM,4/28/1998 12:00:00 AM,4/24/1998 12:00:00 AM,2,"$123,830.00","B's Beverages",Fauntleroy Circus,London,,EC2 5NT,UK
11024,EASTC,4,4/15/1998 12:00:00 AM,5/13/1998 12:00:00 AM,4/20/1998 12:00:00 AM,1,"$74,360.00",Eastern Connection,35 King George,London,,WX3 6FW,UK
11025,WARTH,6,4/15/1998 12:00:00 AM,5/13/1998 12:00:00 AM,4/24/1998 12:00:00 AM,3,"$29,170.00",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
